snoc2=# select ifs.interface_id_n as interface_id, inte.name_v as interface_name, ifs.file_id_n, ifs.file_name_v, st.status_n as status_id, st.name_v as status_desc, ifs.validated_on_dt,ifs.uploaded_on_dt,ifs.processed_on_dt,ifs.last_updated_time_dt, ifs.total_count_n,ifs.success_count_n,ifs.error_count_n from interface.tr_interface_file_summary ifs, interface.sd_status st, interface.ms_interface inte where ifs.interface_id_n = inte.interface_id_n and ifs.status_n = st.status_n and ifs.interface_id_n in (1169,1186,1187,1188,1189)  order by ifs.interface_id_n;

--------------+------------------------------------------+-----------+-------------------------------------------------+-----------+----------------+---------------------------+-------------------------------+-------------------------------+-------------------------------+---------------+-----------------+---------------
 interface_id |              interface_name              | file_id_n |                   file_name_v                   | status_id |  status_desc   |      validated_on_dt      |        uploaded_on_dt         |        processed_on_dt        |     last_updated_time_dt      | total_count_n | success_count_n | error_count_n
         1187 | INTHDP025 - Serious Customer Cluster     |     10132 | serious_customer_cluster_20210101090001_101.csv |      1324 | File Completed | 2021-02-17 12:07:31+05:30 | 2021-02-17 12:12:10.843+05:30 | 2021-02-17 12:12:21.799+05:30 | 2021-02-17 12:12:40.329+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10137 | serious_customer_cluster_20210101090001_106.csv |      1324 | File Completed | 2021-02-17 12:07:47+05:30 | 2021-02-17 12:12:11.062+05:30 | 2021-02-17 12:12:28.613+05:30 | 2021-02-17 12:12:40.415+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10140 | serious_customer_cluster_20210101090001_109.csv |      1324 | File Completed | 2021-02-17 12:07:57+05:30 | 2021-02-17 12:12:11.231+05:30 | 2021-02-17 12:12:32.703+05:30 | 2021-02-17 12:12:40.452+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10142 | serious_customer_cluster_20210101090001_111.csv |      1324 | File Completed | 2021-02-17 12:08:03+05:30 | 2021-02-17 12:12:11.381+05:30 | 2021-02-17 12:12:35.394+05:30 | 2021-02-17 12:12:40.477+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10144 | serious_customer_cluster_20210101090001_113.csv |      1324 | File Completed | 2021-02-17 12:08:10+05:30 | 2021-02-17 12:12:11.493+05:30 | 2021-02-17 12:12:38.123+05:30 | 2021-02-17 12:12:40.505+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10138 | serious_customer_cluster_20210101090001_107.csv |      1324 | File Completed | 2021-02-17 12:07:50+05:30 | 2021-02-17 12:12:11.106+05:30 | 2021-02-17 12:12:29.96+05:30  | 2021-02-17 12:12:40.428+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10139 | serious_customer_cluster_20210101090001_108.csv |      1324 | File Completed | 2021-02-17 12:07:54+05:30 | 2021-02-17 12:12:11.161+05:30 | 2021-02-17 12:12:31.355+05:30 | 2021-02-17 12:12:40.44+05:30  |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10147 | serious_customer_cluster_20210101090001_116.csv |      1323 | File Processed | 2021-02-17 12:08:21+05:30 | 2021-02-17 12:12:11.669+05:30 | 2021-02-17 12:12:42.257+05:30 | 2021-02-17 12:12:42.257+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10150 | serious_customer_cluster_20210101090001_119.csv |      1323 | File Processed | 2021-02-17 12:08:31+05:30 | 2021-02-17 12:12:11.831+05:30 | 2021-02-17 12:12:46.331+05:30 | 2021-02-17 12:12:46.331+05:30 |           100 |             100 |             0
         1187 | INTHDP025 - Serious Customer Cluster     |     10155 | serious_customer_cluster_20210101090001_125.csv |      1323 | File Processed | 2021-02-17 12:08:46+05:30 | 2021-02-17 12:12:12.114+05:30 | 2021-02-17 12:12:53.242+05:30 | 2021-02-17 12:12:53.242+05:30 |           100 |             100 |             0
         1188 | INTHDP026 - Site with Q-URO and Q-SSO    |     10163 | Site_quro_qsso_20210101090001_108.csv           |      1324 | File Completed | 2021-02-17 12:09:13+05:30 | 2021-02-17 12:12:40.83+05:30  | 2021-02-17 12:13:01.441+05:30 | 2021-02-17 12:13:10.54+05:30  |           100 |             100 |             0
         1188 | INTHDP026 - Site with Q-URO and Q-SSO    |     10161 | Site_quro_qsso_20210101090001_106.csv           |      1324 | File Completed | 2021-02-17 12:09:06+05:30 | 2021-02-17 12:12:40.745+05:30 | 2021-02-17 12:12:58.712+05:30 | 2021-02-17 12:13:10.518+05:30 |           100 |             100 |             0
         1188 | INTHDP026 - Site with Q-URO and Q-SSO    |     10157 | Site_quro_qsso_20210101090001_102.csv           |      1324 | File Completed | 2021-02-17 12:08:53+05:30 | 2021-02-17 12:12:40.578+05:30 | 2021-02-17 12:12:53.278+05:30 | 2021-02-17 12:13:10.455+05:30 |           100 |             100 |             0
